,Energy,Corr,Diss_sim,Homogen,Contrast,Energy2,Corr2,Diss_sim2,Homogen2,Contrast2,Energy3,Corr3,Diss_sim3,Homogen3,Contrast3,Energy4,Corr4,Diss_sim4,Homogen4,Contrast4,Energy5,Corr5,Diss_sim5,Homogen5,Contrast5
0,0.10592604158475886,0.9934269415701572,1.9034272901985905,0.5905884077553032,41.785794362588085,0.0940584896119336,0.9644816338886851,5.37388897866839,0.3665325795787023,222.7194368131868,0.08595315547015665,0.9299793007207326,8.365072570123939,0.27922826316997695,433.5304753750815,0.12902410514143392,0.9999999999999999,0.0,0.9999999999999999,0.0,0.12902410514143392,0.9999999999999999,0.0,0.9999999999999999,0.0
0,0.21717041943472906,0.9845237898717324,3.2711002562459957,0.5665469269185576,140.05016816143498,0.19994848588600794,0.9283137233695603,9.384938590820942,0.3737182845177864,640.6376454427925,0.1832837346616618,0.8658696417410231,14.513902478799737,0.2975353897431049,1182.8071183953032,0.23310916484059335,0.9999999999999998,0.0,1.0,0.0,0.23310916484059335,0.9999999999999998,0.0,1.0,0.0
0,0.21717041943472906,0.9845237898717324,3.2711002562459957,0.5665469269185576,140.05016816143498,0.19994848588600794,0.9283137233695603,9.384938590820942,0.3737182845177864,640.6376454427925,0.1832837346616618,0.8658696417410231,14.513902478799737,0.2975353897431049,1182.8071183953032,0.23310916484059335,0.9999999999999998,0.0,1.0,0.0,0.23310916484059335,0.9999999999999998,0.0,1.0,0.0
0,0.17807794175827218,0.986422194411283,2.9376601537475975,0.5751459758078644,106.01185137732223,0.16409666422647792,0.9345466274418656,8.391968325791854,0.3817724126207235,504.6933177117,0.15197830382981353,0.8760906507512642,12.887312459230266,0.30314910219901847,943.7450668623613,0.19610223624627768,1.0,0.0,0.9999999999999999,0.0,0.19610223624627768,1.0,0.0,0.9999999999999999,0.0
0,0.17807795526143,0.9864221933533374,2.9376601537475975,0.5751459758078644,106.01185137732223,0.16409665427976308,0.9345466164674163,8.391968325791854,0.38177645269829297,504.69335811247566,0.15197838312229786,0.8760906333247334,12.887312459230266,0.3031531791722736,943.7451076320939,0.1961022949848401,1.0000000000000002,0.0,0.9999999999999999,0.0,0.1961022949848401,1.0000000000000002,0.0,0.9999999999999999,0.0
0,0.10954105480347476,0.9933448466907148,1.9222453555413195,0.5892693733623541,42.98979019859065,0.0978231182532585,0.9642983001099884,5.429379444085327,0.3663411435529576,227.5641564318035,0.08962897228589886,0.9296656649223243,8.460106816699282,0.2789843935446512,442.77859996738425,0.1320578577920591,1.0,0.0,1.0,0.0,0.1320578577920591,1.0,0.0,1.0,0.0
0,0.10954092675169562,0.9933448458206766,1.9222453555413195,0.5892693733623541,42.98979019859065,0.0978230264832445,0.9642982950826631,5.429379444085327,0.3663411435529576,227.5641564318035,0.0896290186484371,0.9296656672807848,8.460106816699284,0.2789762395981411,442.77851842791915,0.1320576683028253,1.0,0.0,1.0,0.0,0.1320576683028253,1.0,0.0,1.0,0.0
0,0.15805500192570185,0.9931948255053785,2.1928651505445225,0.605118682608575,34.99091127482384,0.14648838254695934,0.95788582785178,6.212386877828053,0.4069505983246573,215.02363445378148,0.137229902334914,0.9093764708971038,9.728820123939986,0.32631772433470435,459.57784980430523,0.17633353506680682,0.9999999999999998,0.0,1.0,0.0,0.17633353506680682,0.9999999999999998,0.0,1.0,0.0
0,0.15805527323794857,0.9931948158664935,2.1928651505445225,0.6051266902959549,34.99099135169763,0.14648839090371057,0.9578858810021803,6.212386877828053,0.40694637790853916,215.02355365223008,0.13722986296990147,0.9093765926970979,9.728820123939986,0.32632142097278816,459.5776459556425,0.17633354858206188,1.0,0.0,1.0,0.0,0.17633354858206188,1.0,0.0,1.0,0.0
0,0.17824516287592507,0.9898229295143078,2.7239349775784754,0.5912499277212537,55.18313581037796,0.1653910082673293,0.937723715472112,7.761595022624433,0.407592339102222,334.9430349062702,0.15451711694083897,0.8691160558890957,12.119434931506849,0.3313848596982106,698.3686195368559,0.1956273249444061,0.9999999999999998,0.0,1.0,0.0,0.1956273249444061,0.9999999999999998,0.0,1.0,0.0
0,0.17824517861482977,0.9898227220221902,2.7239349775784754,0.591251509362384,55.18425688661114,0.16539099839845708,0.9377234775003246,7.761595022624434,0.40759240520897105,334.94428733031674,0.1545171088729409,0.8691160973991741,12.119434931506847,0.3313848683813295,698.368334148728,0.1956272823063151,0.9999999999999998,0.0,1.0,0.0,0.1956272823063151,0.9999999999999998,0.0,1.0,0.0
0,0.17608345339626474,0.9912840803649549,2.6605140935297875,0.554522928283387,49.20639814221653,0.16442657346195272,0.9474465351577646,7.543451034259857,0.3614094945286181,294.369040885585,0.15431565120978005,0.8886856697559907,11.769141389432486,0.2891130866969286,618.7152438030005,0.1928649090141459,0.9999999999999999,0.0,1.0,0.0,0.1928649090141459,0.9999999999999999,0.0,1.0,0.0
0,0.1760834101519177,0.991283974166067,2.6605140935297875,0.5545323615840299,49.20707879564382,0.16442645185913168,0.9474460887364193,7.543451034259857,0.36142442378572626,294.3720305429864,0.15431561351043144,0.8886849907167281,11.769182159165036,0.2891190090282748,618.7200546314415,0.19286488636001425,1.0,0.0,1.0,0.0,0.19286488636001425,1.0,0.0,1.0,0.0
0,0.16786529732468444,0.9927287533451541,2.430793561819346,0.561586573538581,40.13819266495836,0.1566854773473283,0.9556185459159107,6.874252585649644,0.3639923630700069,243.20465012928247,0.14723845682473366,0.905096059635027,10.728922048271363,0.28991600983287863,516.3337410306589,0.1849947717662289,1.0,0.0,1.0000000000000002,0.0,0.1849947717662289,1.0,0.0,1.0000000000000002,0.0
0,0.16786525196322982,0.992728757366459,2.430793561819346,0.561586573538581,40.13819266495836,0.1566853966140707,0.9556185853047855,6.874212184873948,0.36400852338028483,243.20456932773106,0.14723839191311958,0.9050961200302223,10.728881278538813,0.2899363946991539,516.3337002609263,0.1849946880300426,1.0,0.0,1.0000000000000002,0.0,0.1849946880300426,1.0,0.0,1.0000000000000002,0.0
0,0.17695366889698644,0.9895451326860816,2.8874119154388214,0.551375976863811,59.33896540679052,0.16426085456182735,0.9373615439396723,8.205377343244988,0.35667073829996276,352.1535835488041,0.15310667175036488,0.8693808639037551,12.763780169602088,0.2845589804064531,727.4825097847357,0.19434595530607407,1.0,0.0,1.0,0.0,0.19434595530607407,1.0,0.0,1.0,0.0
0,0.17695366889698644,0.9895451326860816,2.8874119154388214,0.551375976863811,59.33896540679052,0.16426085456182735,0.9373615439396723,8.205377343244988,0.35667073829996276,352.1535835488041,0.15310667175036488,0.8693808639037551,12.763780169602088,0.2845589804064531,727.4825097847357,0.19434595530607407,1.0,0.0,1.0,0.0,0.19434595530607407,1.0,0.0,1.0,0.0
0,0.16522725843632183,0.9927175532567201,2.292420723894939,0.6013660692102095,38.198050128122986,0.15361207989930745,0.9549139253450772,6.4980405623787965,0.4082063195348184,234.8738889786684,0.1441064316775051,0.9029782200834026,10.179672211350292,0.33053180153937434,502.1059197651663,0.18292463418084637,0.9999999999999998,0.0,1.0,0.0,0.18292463418084637,0.9999999999999998,0.0,1.0,0.0
0,0.1652271007746584,0.992717539034084,2.2924607623318387,0.6013460499917598,38.198090166559886,0.1536120108328005,0.9549138687211908,6.498080963154492,0.40819015922454044,234.8739697802198,0.14410640572526096,0.9029781309237546,10.179672211350292,0.33053180153937434,502.1059197651663,0.18292461029567042,1.0,0.0,1.0,0.0,0.18292461029567042,1.0,0.0,1.0,0.0
0,0.10578306573680445,0.9945330179514131,1.8903147021140294,0.5825813098240011,24.813040518898145,0.09387956335908167,0.9677640850537284,5.2212952488687785,0.36185882511432493,144.80702569489333,0.08576149939650099,0.9331662851991773,8.056404924983692,0.27857714591719274,297.372778049576,0.13065015986986298,1.0,0.0,0.9999999999999999,0.0,0.13065015986986298,1.0,0.0,0.9999999999999999,0.0
0,0.10578306573680445,0.9945330179514131,1.8903147021140294,0.5825813098240011,24.813040518898145,0.09387956335908167,0.9677640850537284,5.2212952488687785,0.36185882511432493,144.80702569489333,0.08576149939650099,0.9331662851991773,8.056404924983692,0.27857714591719274,297.372778049576,0.13065015986986298,1.0,0.0,0.9999999999999999,0.0,0.13065015986986298,1.0,0.0,0.9999999999999999,0.0
0,0.21736738515600101,0.987272989056997,3.1853379244074307,0.5784447613857886,78.17028347213326,0.19997966081835286,0.9246644000114387,9.118293471234647,0.39464023075118904,457.68564156431796,0.18326465509381737,0.8457677239111077,14.266389432485319,0.3167195633108212,926.1691536203523,0.23393773019028719,1.0000000000000002,0.0,1.0000000000000002,0.0,0.23393773019028719,1.0000000000000002,0.0,1.0000000000000002,0.0
0,0.2173671307196276,0.9872729866274291,3.1853379244074307,0.5784487652294785,78.17032351057016,0.19997959552279485,0.9246644040117721,9.118333872010343,0.39462811051848057,457.6857627666451,0.18326470497763028,0.8457677520232225,14.26643020221787,0.3167073323910561,926.1692759295499,0.23393773019028719,0.9999999999999999,0.0,1.0000000000000002,0.0,0.23393773019028719,0.9999999999999999,0.0,1.0000000000000002,0.0
0,0.17836552486414206,0.9883180485895097,2.907931614349776,0.5853632513232453,63.63334801409353,0.16419599189655493,0.9292814393324639,8.296481092436974,0.40102943315912437,381.33308419521654,0.15199338779678886,0.853303191991924,12.941271200260926,0.32347152898515,783.2405618069146,0.19645339724010297,1.0000000000000002,0.0,0.9999999999999999,0.0,0.19645339724010297,1.0000000000000002,0.0,0.9999999999999999,0.0
0,0.17836565293727127,0.9883180843449988,2.9079316143497755,0.5853664946973414,63.633187860345934,0.16419603165933988,0.9292815759419865,8.296481092436974,0.40102920853042173,381.33255898513255,0.15199339326469472,0.8533033054283982,12.941271200260926,0.323471461404935,783.2403987279844,0.19645329210400778,0.9999999999999999,0.0,0.9999999999999999,0.0,0.19645329210400778,0.9999999999999999,0.0,0.9999999999999999,0.0
0,0.109501567516558,0.9945265934995693,1.9008448110185776,0.5830994175699581,25.189281710442028,0.09767655192368668,0.9675842294239995,5.272200226244343,0.3638022802857074,147.68764140271492,0.08948595953737021,0.9326061070765507,8.150114155251142,0.28036163781206347,304.19161774298755,0.13366818635255606,0.9999999999999998,0.0,1.0,0.0,0.13366818635255606,0.9999999999999998,0.0,1.0,0.0
0,0.109501567516558,0.9945265934995693,1.9008448110185776,0.5830994175699581,25.189281710442028,0.09767655192368668,0.9675842294239995,5.272200226244343,0.3638022802857074,147.68764140271492,0.08948595953737021,0.9326061070765507,8.150114155251142,0.28036163781206347,304.19161774298755,0.13366818635255606,0.9999999999999998,0.0,1.0,0.0,0.13366818635255606,0.9999999999999998,0.0,1.0,0.0
0,0.15868035968950642,0.9913273005792962,2.2479380204996797,0.6129660216043142,59.7884569186419,0.14678568705563075,0.9540540443340848,6.3738081771170005,0.42576184325805905,313.4099668713639,0.13743301172619865,0.9075201259700723,9.996330724070448,0.3498517539257717,624.3805446836269,0.17780893203123538,0.9999999999999999,0.0,0.9999999999999999,0.0,0.17780893203123538,0.9999999999999999,0.0,0.9999999999999999,0.0
0,0.15868035968950642,0.9913273005792962,2.2479380204996797,0.6129660216043142,59.7884569186419,0.14678568705563075,0.9540540443340848,6.3738081771170005,0.42576184325805905,313.4099668713639,0.13743301172619865,0.9075201259700723,9.996330724070448,0.3498517539257717,624.3805446836269,0.17780893203123538,0.9999999999999999,0.0,0.9999999999999999,0.0,0.17780893203123538,0.9999999999999999,0.0,0.9999999999999999,0.0
0,0.17864429981698432,0.9879681278055353,2.6188340807174884,0.6061371627659244,83.99095131326074,0.1656059064396975,0.9391269043570302,7.46780058177117,0.4226122513784606,419.82849870717513,0.15469706075107492,0.8816108142935698,11.63926940639269,0.34506482924701204,806.8346787345074,0.19708105770041348,1.0,0.0,0.9999999999999999,0.0,0.19708105770041348,1.0,0.0,0.9999999999999999,0.0
0,0.1786442796264595,0.9879681132443585,2.618874119154388,0.6061171435474748,83.99099135169763,0.1656059261518275,0.939126829924394,7.467840982546865,0.42260173986442234,419.8287007110536,0.15469706612341702,0.881610701595913,11.63926940639269,0.3450667244886333,806.8348418134376,0.19708112219346843,0.9999999999999999,0.0,0.9999999999999999,0.0,0.19708112219346843,0.9999999999999999,0.0,0.9999999999999999,0.0
0,0.17673234313781602,0.9894016877163117,2.663997437540038,0.5687172597736528,90.95231422165278,0.16479484824836568,0.9496222761990167,7.5547430510665805,0.37407358485538295,426.79585488041374,0.15460337096648183,0.9039846415182393,11.723153131115458,0.2970064687328003,802.9596583496411,0.1930925989636035,1.0,0.0,1.0,0.0,0.1930925989636035,1.0,0.0,1.0,0.0
0,0.17673234313781602,0.9894016877163117,2.663997437540038,0.5687172597736528,90.95231422165278,0.16479484824836568,0.9496222761990167,7.5547430510665805,0.37407358485538295,426.79585488041374,0.15460337096648183,0.9039846415182393,11.723153131115458,0.2970064687328003,802.9596583496411,0.1930925989636035,1.0,0.0,1.0,0.0,0.1930925989636035,1.0,0.0,1.0,0.0
0,0.16849747214387442,0.9908128616791755,2.456137892376682,0.5736957612087571,75.41049407431133,0.1570084134557165,0.9551559607766438,6.948670814479638,0.3740408275407878,363.3544966063348,0.1474371723600857,0.9134465818246095,10.815394651011088,0.29690120017302396,692.0808463796478,0.1854079369943601,1.0,0.0,0.9999999999999999,0.0,0.1854079369943601,1.0,0.0,0.9999999999999999,0.0
0,0.16849740316772693,0.9908128698030139,2.456177930813581,0.5736848325299101,75.41053411274824,0.15700841865359927,0.9551559803034837,6.948711215255333,0.3740405596367552,363.3548602133161,0.14743714981256673,0.9134467032232801,10.81543542074364,0.2969002849539238,692.0808871493804,0.18540793270976674,1.0000000000000002,0.0,0.9999999999999999,0.0,0.18540793270976674,1.0000000000000002,0.0,0.9999999999999999,0.0
0,0.17758634238270218,0.9881227204989338,2.8594450672645735,0.5667043576909258,104.63635089686098,0.16469733611058016,0.943387074573075,8.138211053652231,0.37107925059458313,492.33241758241763,0.15348053759975416,0.8932040458402697,12.607713633398564,0.29337288036986475,916.667889758643,0.19411489625483927,1.0,0.0,1.0,0.0,0.19411489625483927,1.0,0.0,1.0,0.0
0,0.17758632207189382,0.988122731902934,2.8594450672645735,0.5667041068768374,104.63611066623957,0.16469735097623592,0.9433871187672078,8.138211053652231,0.37107900606938954,492.33136716224953,0.1534805321848294,0.8932037851045538,12.607754403131114,0.2933708243390596,916.6688682322242,0.19411487783899678,1.0,0.0,1.0,0.0,0.19411487783899678,1.0,0.0,1.0,0.0
0,0.16589741645099762,0.9910761839245852,2.3032911595131327,0.6131259266524192,61.90186579115951,0.15392472591601977,0.9527815964180611,6.545349870717518,0.4274494069829013,324.12283855850023,0.14434732090054042,0.9053204829467097,10.256196999347685,0.352734372602047,643.2880789302022,0.1844722910632544,1.0000000000000002,0.0,1.0,0.0,0.1844722910632544,1.0000000000000002,0.0,1.0,0.0
0,0.16589700093896456,0.991076170314131,2.303331197950032,0.6131115055683594,61.90202594490711,0.15392471531198768,0.9527815651545497,6.545390271493213,0.4274445088607258,324.12340416936,0.14434731514299978,0.9053205514795326,10.256196999347683,0.3527347529372183,643.2883235485975,0.18447201545826267,1.0,0.0,1.0,0.0,0.18447201545826267,1.0,0.0,1.0,0.0
0,0.10704652184202124,0.9928065707488156,1.9944947149263288,0.5915784052287939,46.957218930172964,0.09466259534580586,0.9629281509850477,5.5264423076923075,0.3696225141789961,237.5964568519715,0.08634810392173602,0.9287203584325714,8.497248043052837,0.2832708633298317,449.0101720482714,0.13149409739560425,1.0,0.0,0.9999999999999999,0.0,0.13149409739560425,1.0,0.0,0.9999999999999999,0.0
0,0.10704652184202124,0.9928065707488156,1.9944947149263288,0.5915784052287939,46.957218930172964,0.09466259534580586,0.9629281509850477,5.5264423076923075,0.3696225141789961,237.5964568519715,0.08634810392173602,0.9287203584325714,8.497248043052837,0.2832708633298317,449.0101720482714,0.13149409739560425,1.0,0.0,0.9999999999999999,0.0,0.13149409739560425,1.0,0.0,0.9999999999999999,0.0
0,0.21759218684586415,0.9846116549739417,3.1142296604740545,0.5947734489786829,132.86991511851377,0.20017250393725936,0.9274256968351878,8.95584195216548,0.40827014989374666,618.3577084680026,0.1834411814720001,0.8625423885364233,14.04187051532942,0.32519432446185464,1154.7264350945857,0.2340180415321598,1.0000000000000002,0.0,0.9999999999999999,0.0,0.2340180415321598,1.0000000000000002,0.0,0.9999999999999999,0.0
0,0.21759223473359302,0.9846116476694452,3.1142296604740545,0.5947786304234581,132.86999519538756,0.20017253451505826,0.9274256813473488,8.95584195216548,0.4082759971151863,618.357910471881,0.18344119506358583,0.8625423582709519,14.04187051532942,0.3251962435647897,1154.7268020221786,0.23401797024555307,0.9999999999999998,0.0,0.9999999999999999,0.0,0.23401797024555307,0.9999999999999998,0.0,0.9999999999999999,0.0
0,0.17865121830246394,0.9859264955267277,2.7950232222934015,0.6012042243660163,99.34062700192183,0.1643169405493957,0.930659951580393,7.979658209437622,0.4129211052507516,482.50603991596637,0.15212434514041717,0.8672831846979471,12.412773157208088,0.3332107660888848,910.5609303652967,0.19772263440493687,1.0,0.0,1.0,0.0,0.19772263440493687,1.0,0.0,1.0,0.0
0,0.17865107024429625,0.985926501358596,2.795063260730301,0.601188114242394,99.34058696348494,0.1643169405493957,0.9306599523855588,7.979698610213315,0.4129108431970897,482.50603991596637,0.15212430962962054,0.8672831565637183,12.412813926940638,0.33320455212398925,910.5611342139595,0.19772259020982194,1.0000000000000002,0.0,1.0,0.0,0.19772259020982194,1.0000000000000002,0.0,1.0,0.0
0,0.1106008499907646,0.9927564349404162,2.008247918001281,0.5920101209848497,48.0069666880205,0.09828448834032708,0.962819038572086,5.573085003232062,0.3695011440394495,242.02149321266967,0.08990834415061805,0.9286190629002236,8.577482876712327,0.28348703930365166,456.81973662752773,0.13438742341987264,1.0,0.0,0.9999999999999999,0.0,0.13438742341987264,1.0,0.0,0.9999999999999999,0.0
0,0.11060082100225972,0.9927564357397024,2.008247918001281,0.5920101209848497,48.0069666880205,0.09828447173320176,0.9628190305388563,5.573085003232062,0.3695063723751277,242.02157401422102,0.08990834415061805,0.9286190656181063,8.577482876712327,0.2834874636040356,456.8197773972603,0.13438726972729612,1.0000000000000002,0.0,0.9999999999999999,0.0,0.13438726972729612,1.0000000000000002,0.0,0.9999999999999999,0.0
0,0.15837185875146065,0.9938939587291777,2.1041399743754003,0.6085327495038625,33.92232543241512,0.14687503499207175,0.9633908424677708,5.968527795733678,0.42813823771064524,202.26313025210086,0.13756146990807916,0.9227290557473026,9.353514350945856,0.3519817894169976,424.6934116112198,0.17526402808952168,1.0000000000000002,0.0,1.0,0.0,0.17526402808952168,1.0000000000000002,0.0,1.0,0.0
0,0.1583718536903454,0.9938939837646221,2.1041399743754003,0.6085323877994443,33.92212524023062,0.14687503777032243,0.9633914412495367,5.968527795733678,0.4281380958055559,202.2594537815126,0.13756147594963666,0.9227297591473825,9.353514350945856,0.3519816953557276,424.688763861709,0.17526401222550356,1.0000000000000002,0.0,1.0,0.0,0.17526401222550356,1.0000000000000002,0.0,1.0,0.0
0,0.17834453535670106,0.9910800865190745,2.551609545163357,0.5958966665623712,51.67781069827034,0.16566128580476844,0.948117224483163,7.247050743374273,0.4287156681919203,298.50456528765346,0.15478854080724436,0.8935268413479744,11.263311317677756,0.3561266204576545,608.4874633072407,0.19471170178901256,1.0000000000000002,0.0,1.0,0.0,0.19471170178901256,1.0000000000000002,0.0,1.0,0.0
0,0.17834442749288046,0.991080105032646,2.551609545163357,0.595887481273906,51.67769058295964,0.1656607340486857,0.9481173307429086,7.247091144149968,0.4286934524380853,298.50387847446666,0.15478837167838722,0.8935269901538461,11.263331702544031,0.35612027309274763,608.4864236790606,0.19471173238800307,0.9999999999999999,0.0,1.0,0.0,0.19471173238800307,0.9999999999999999,0.0,1.0,0.0
0,0.17632984886106176,0.9932451198271612,2.3056534272901983,0.58439902092979,40.425368353619476,0.16474553590380578,0.9607403596524569,6.518059146735617,0.39499178724379314,233.579185520362,0.15463721740114003,0.9185984250234467,10.119740704500979,0.3164200847382133,481.5586676451402,0.19166283355170505,0.9999999999999999,0.0,1.0,0.0,0.19166283355170505,0.9999999999999999,0.0,1.0,0.0
0,0.17632947384246192,0.9932451084323415,2.3056934657270975,0.5843790899457335,40.425448430493276,0.16474553342692122,0.9607404868730157,6.518059146735617,0.3949917446456228,233.57849870717516,0.15463722008835065,0.9185986290089987,10.119740704500979,0.3164200827961342,481.5576076320939,0.19166307809274366,0.9999999999999999,0.0,1.0,0.0,0.19166307809274366,0.9999999999999999,0.0,1.0,0.0
0,0.16817851479336748,0.9944213628894064,2.1102658552210123,0.5920529340867046,32.640174567584886,0.1570829723768171,0.9670922370071999,5.935217356173238,0.4002842681391231,191.4766685520362,0.14761475675852467,0.9308718846842811,9.23420172863666,0.3188439402518785,400.0789505870842,0.1837755576944607,0.9999999999999999,0.0,1.0,0.0,0.1837755576944607,0.9999999999999999,0.0,1.0,0.0
0,0.16817849096338325,0.9944213734733535,2.1102658552210123,0.5920489302430146,32.640134529147986,0.15708295938827735,0.967092259170459,5.935217356173238,0.4002842681391231,191.4766685520362,0.14761477927891492,0.9308719244247424,9.23420172863666,0.31884513936165937,400.07899135681674,0.1837756009209656,1.0,0.0,1.0,0.0,0.1837756009209656,1.0,0.0,1.0,0.0
0,0.17705966041012242,0.9917501522029524,2.5235025624599614,0.5755110424138178,49.75144138372838,0.1644937068246726,0.9527543447898623,7.1433015513897855,0.38843458169579875,282.89515998707174,0.15337557942430305,0.9036485855598135,11.052409491193739,0.31212616193245624,572.8932036855838,0.19299642083001903,1.0,0.0,1.0,0.0,0.19299642083001903,1.0,0.0,1.0,0.0
0,0.17705966041012242,0.9917501522029524,2.5235025624599614,0.5755110424138178,49.75144138372838,0.1644937068246726,0.9527543447898623,7.1433015513897855,0.38843458169579875,282.89515998707174,0.15337557942430305,0.9036485855598135,11.052409491193739,0.31212616193245624,572.8932036855838,0.19299642083001903,1.0,0.0,1.0,0.0,0.19299642083001903,1.0,0.0,1.0,0.0
0,0.16551298282719396,0.9935027680658377,2.1805333119795005,0.6068111386263787,36.70207399103139,0.15394408766021936,0.9610767531342689,6.207134776987717,0.43015453349988825,218.67695539754362,0.14439335373313664,0.917953070000146,9.723642367906068,0.356530169090161,458.5697773972603,0.1819042406779294,1.0,0.0,0.9999999999999999,0.0,0.1819042406779294,1.0,0.0,0.9999999999999999,0.0
